date,origin,destination,cargo_type,vessel_type,freight_rate_usd_mt,bdi,oil_price,commodity_price,distance_nm,data_source
2025-08-05,Port Hedland,Gangavaram,coal,Capesize,7.13,1140,66.16,159.47,3800,SYNTHETIC
2025-08-05,Samarinda,Gangavaram,coal,Panamax,9.05,1140,66.16,159.47,2200,SYNTHETIC
2025-08-05,Samarinda,Shanghai,coal,Supramax,11.59,1140,66.16,159.47,2600,SYNTHETIC
2025-08-05,Paradip,Rotterdam,grain,Supramax,13.31,1140,66.16,212.74,4800,SYNTHETIC
2025-08-05,Paradip,Singapore,steel_coils,Handysize,22.47,1140,66.16,212.74,1900,SYNTHETIC
2025-08-05,Dhamra,Singapore,steel_coils,Handymax,20.83,1140,66.16,212.74,2100,SYNTHETIC
2025-08-05,Richards Bay,Rotterdam,coal,Panamax,12.3,1140,66.16,159.47,5200,SYNTHETIC
2025-08-05,Newcastle,Qingdao,coal,Panamax,11.03,1140,66.16,159.47,4200,SYNTHETIC
2025-08-05,Baltimore,Rotterdam,grain,Handymax,19.63,1140,66.16,212.74,3400,SYNTHETIC
2025-08-05,Norfolk,Rotterdam,grain,Panamax,15.16,1140,66.16,212.74,3300,SYNTHETIC
2025-08-05,Paradip,Rotterdam,iron_ore,Handymax,14.44,1140,66.16,70.65,4800,SYNTHETIC
2025-08-05,Visakhapatnam,Rotterdam,iron_ore,Panamax,11.56,1140,66.16,70.65,4700,SYNTHETIC
2025-08-05,Port Hedland,Rotterdam,iron_ore,Capesize,5.2,1140,66.16,70.65,8200,SYNTHETIC
2025-08-12,Paradip,Rotterdam,iron_ore,Panamax,7.37,715,66.43,83.25,4800,SYNTHETIC
2025-08-12,Port Hedland,Qingdao,iron_ore,Capesize,4.77,715,66.43,83.25,4000,SYNTHETIC
2025-08-12,Port Hedland,Gangavaram,coal,Capesize,5.6,715,66.43,153.93,3800,SYNTHETIC
2025-08-12,Samarinda,Gangavaram,coal,Panamax,6.96,715,66.43,153.93,2200,SYNTHETIC
2025-08-12,Samarinda,Shanghai,coal,Supramax,8.73,715,66.43,153.93,2600,SYNTHETIC
2025-08-12,Paradip,Rotterdam,grain,Supramax,10.16,715,66.43,195.84,4800,SYNTHETIC
2025-08-12,Paradip,Singapore,steel_coils,Handysize,18.91,715,66.43,195.84,1900,SYNTHETIC
2025-08-12,Dhamra,Singapore,steel_coils,Handymax,16.05,715,66.43,195.84,2100,SYNTHETIC
2025-08-12,Richards Bay,Rotterdam,coal,Panamax,9.5,715,66.43,153.93,5200,SYNTHETIC
2025-08-12,Newcastle,Qingdao,coal,Panamax,8.67,715,66.43,153.93,4200,SYNTHETIC
2025-08-12,Baltimore,Rotterdam,grain,Handymax,14.21,715,66.43,195.84,3400,SYNTHETIC
2025-08-12,Norfolk,Rotterdam,grain,Panamax,12.23,715,66.43,195.84,3300,SYNTHETIC
2025-08-12,Paradip,Rotterdam,iron_ore,Handymax,11.32,715,66.43,83.25,4800,SYNTHETIC
2025-08-12,Visakhapatnam,Rotterdam,iron_ore,Panamax,8.33,715,66.43,83.25,4700,SYNTHETIC
2025-08-12,Port Hedland,Rotterdam,iron_ore,Capesize,4.61,715,66.43,83.25,8200,SYNTHETIC
2025-08-19,Paradip,Rotterdam,iron_ore,Panamax,7.75,735,69.08,89.5,4800,SYNTHETIC
2025-08-19,Port Hedland,Qingdao,iron_ore,Capesize,4.96,735,69.08,89.5,4000,SYNTHETIC
2025-08-19,Port Hedland,Gangavaram,coal,Capesize,5.82,735,69.08,162.55,3800,SYNTHETIC
2025-08-19,Samarinda,Gangavaram,coal,Panamax,7.87,735,69.08,162.55,2200,SYNTHETIC
2025-08-19,Samarinda,Shanghai,coal,Supramax,9.48,735,69.08,162.55,2600,SYNTHETIC
2025-08-19,Paradip,Rotterdam,grain,Supramax,11.3,735,69.08,219.48,4800,SYNTHETIC
2025-08-19,Paradip,Singapore,steel_coils,Handysize,17.98,735,69.08,219.48,1900,SYNTHETIC
2025-08-19,Dhamra,Singapore,steel_coils,Handymax,15.65,735,69.08,219.48,2100,SYNTHETIC
2025-08-19,Richards Bay,Rotterdam,coal,Panamax,8.63,735,69.08,162.55,5200,SYNTHETIC
2025-08-19,Newcastle,Qingdao,coal,Panamax,8.19,735,69.08,162.55,4200,SYNTHETIC
2025-08-19,Baltimore,Rotterdam,grain,Handymax,15.75,735,69.08,219.48,3400,SYNTHETIC
2025-08-19,Norfolk,Rotterdam,grain,Panamax,12.8,735,69.08,219.48,3300,SYNTHETIC
2025-08-19,Paradip,Rotterdam,iron_ore,Handymax,11.48,735,69.08,89.5,4800,SYNTHETIC
2025-08-19,Visakhapatnam,Rotterdam,iron_ore,Panamax,8.96,735,69.08,89.5,4700,SYNTHETIC
2025-08-19,Port Hedland,Rotterdam,iron_ore,Capesize,4.57,735,69.08,89.5,8200,SYNTHETIC
2025-08-26,Paradip,Rotterdam,iron_ore,Panamax,7.71,724,72.07,85.62,4800,SYNTHETIC
2025-08-26,Port Hedland,Qingdao,iron_ore,Capesize,5.34,724,72.07,85.62,4000,SYNTHETIC
2025-08-26,Port Hedland,Gangavaram,coal,Capesize,5.09,724,72.07,147.83,3800,SYNTHETIC
2025-08-26,Samarinda,Gangavaram,coal,Panamax,6.82,724,72.07,147.83,2200,SYNTHETIC
2025-08-26,Samarinda,Shanghai,coal,Supramax,9.63,724,72.07,147.83,2600,SYNTHETIC
2025-08-26,Paradip,Rotterdam,grain,Supramax,10.64,724,72.07,208.61,4800,SYNTHETIC
2025-08-26,Paradip,Singapore,steel_coils,Handysize,18.06,724,72.07,208.61,1900,SYNTHETIC
2025-08-26,Dhamra,Singapore,steel_coils,Handymax,17.18,724,72.07,208.61,2100,SYNTHETIC
2025-08-26,Richards Bay,Rotterdam,coal,Panamax,8.45,724,72.07,147.83,5200,SYNTHETIC
2025-08-26,Newcastle,Qingdao,coal,Panamax,8.29,724,72.07,147.83,4200,SYNTHETIC
2025-08-26,Baltimore,Rotterdam,grain,Handymax,13.92,724,72.07,208.61,3400,SYNTHETIC
2025-08-26,Norfolk,Rotterdam,grain,Panamax,12.4,724,72.07,208.61,3300,SYNTHETIC
2025-08-26,Paradip,Rotterdam,iron_ore,Handymax,12.08,724,72.07,85.62,4800,SYNTHETIC
2025-08-26,Visakhapatnam,Rotterdam,iron_ore,Panamax,7.78,724,72.07,85.62,4700,SYNTHETIC
2025-08-26,Port Hedland,Rotterdam,iron_ore,Capesize,4.2,724,72.07,85.62,8200,SYNTHETIC
2025-09-02,Paradip,Rotterdam,iron_ore,Panamax,9.5,1139,85.68,91.46,4800,SYNTHETIC
2025-09-02,Port Hedland,Qingdao,iron_ore,Capesize,6.49,1139,85.68,91.46,4000,SYNTHETIC
2025-09-02,Port Hedland,Gangavaram,coal,Capesize,7.02,1139,85.68,156.45,3800,SYNTHETIC
2025-09-02,Samarinda,Gangavaram,coal,Panamax,9.19,1139,85.68,156.45,2200,SYNTHETIC
2025-09-02,Samarinda,Shanghai,coal,Supramax,11.45,1139,85.68,156.45,2600,SYNTHETIC
2025-09-02,Paradip,Rotterdam,grain,Supramax,13.32,1139,85.68,204.03,4800,SYNTHETIC
2025-09-02,Paradip,Singapore,steel_coils,Handysize,24.04,1139,85.68,204.03,1900,SYNTHETIC
2025-09-02,Dhamra,Singapore,steel_coils,Handymax,20.4,1139,85.68,204.03,2100,SYNTHETIC
2025-09-02,Richards Bay,Rotterdam,coal,Panamax,11.41,1139,85.68,156.45,5200,SYNTHETIC
2025-09-02,Newcastle,Qingdao,coal,Panamax,10.46,1139,85.68,156.45,4200,SYNTHETIC
2025-09-02,Baltimore,Rotterdam,grain,Handymax,19.15,1139,85.68,204.03,3400,SYNTHETIC
2025-09-02,Norfolk,Rotterdam,grain,Panamax,16.01,1139,85.68,204.03,3300,SYNTHETIC
2025-09-02,Paradip,Rotterdam,iron_ore,Handymax,16.34,1139,85.68,91.46,4800,SYNTHETIC
2025-09-02,Visakhapatnam,Rotterdam,iron_ore,Panamax,10.1,1139,85.68,91.46,4700,SYNTHETIC
2025-09-02,Port Hedland,Rotterdam,iron_ore,Capesize,5.1,1139,85.68,91.46,8200,SYNTHETIC
2025-09-09,Paradip,Rotterdam,iron_ore,Panamax,10.44,1366,82.09,87.01,4800,SYNTHETIC
2025-09-09,Port Hedland,Qingdao,iron_ore,Capesize,6.79,1366,82.09,87.01,4000,SYNTHETIC
2025-09-09,Port Hedland,Gangavaram,coal,Capesize,7.0,1366,82.09,158.76,3800,SYNTHETIC
2025-09-09,Samarinda,Gangavaram,coal,Panamax,9.68,1366,82.09,158.76,2200,SYNTHETIC
2025-09-09,Samarinda,Shanghai,coal,Supramax,12.58,1366,82.09,158.76,2600,SYNTHETIC
2025-09-09,Paradip,Rotterdam,grain,Supramax,15.33,1366,82.09,194.22,4800,SYNTHETIC
2025-09-09,Paradip,Singapore,steel_coils,Handysize,27.23,1366,82.09,194.22,1900,SYNTHETIC
2025-09-09,Dhamra,Singapore,steel_coils,Handymax,22.17,1366,82.09,194.22,2100,SYNTHETIC
2025-09-09,Richards Bay,Rotterdam,coal,Panamax,11.88,1366,82.09,158.76,5200,SYNTHETIC
2025-09-09,Newcastle,Qingdao,coal,Panamax,12.19,1366,82.09,158.76,4200,SYNTHETIC
2025-09-09,Baltimore,Rotterdam,grain,Handymax,21.93,1366,82.09,194.22,3400,SYNTHETIC
2025-09-09,Norfolk,Rotterdam,grain,Panamax,16.74,1366,82.09,194.22,3300,SYNTHETIC
2025-09-09,Paradip,Rotterdam,iron_ore,Handymax,16.12,1366,82.09,87.01,4800,SYNTHETIC
2025-09-09,Visakhapatnam,Rotterdam,iron_ore,Panamax,12.29,1366,82.09,87.01,4700,SYNTHETIC
2025-09-09,Port Hedland,Rotterdam,iron_ore,Capesize,5.96,1366,82.09,87.01,8200,SYNTHETIC
